Art17_FLAaggloID,ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
1774,26865,RO05,ROAG_107742,"Copalnic-Manastur (Copalnic Manastur, Berinta, Carpinis, Copalnic, Copalnic-Deal, Curtuiusu Mic, Fauresti, Laschia, Preluca Noua, Preluca Veche, Rusor, Vad)",,62,185,20191231,20161231,20171231,4662,62,38,62,0,,"Extension of the collecting system in  Copalnic Mãnã?tur and Copalnic
Extension of the collecting system in Vad, Lãschia, Fãure?ti, Berin?a, Copalnic Deal - Copalnic Mãnã?tur  ",,,NR,PD
1777,26865,RO05,ROAG_108721,"Satulung (Satulung, Ariesu de Padure, Fersig, Finteusu Mic, Hideaga, Mogosesti, Pribilesti)",,54,185,20191231,20161231,20171231,4780,63,37,54,0,,Construction of the collecting system in Satung,,,NR,PD
1782,26865,RO05,ROAG_108909,Salistea de Sus - (Salistea de Sus),,0,,20171231,20141231,20151231,4900,100,0,0,0,,Extension and rehabilitation of the collecting system inSãli?tea de Sus,,,NR,PD
1786,26865,RO05,ROAG_108277,"Miresu Mare (Miresu Mare, Danestii Chioarului, Iadara, Lucacesti, Remeti pe Somes, Stejara, Tulghies)",,0,,20171231,20141231,20151231,3684,27,73,7,0,,Extension of the collecting system in Mire?u Mare,7,National budget ,NR,PD
1789,26865,RO05,ROAG_107323,"Barsana (Barsana, Nanesti)",,0,,20191231,20161231,20171231,6075,46,54,0,0,,Construction of the collecting system in  Bârsana and Oncesti,,,NR,PD
1848,26865,RO05,ROAG_107494,Botiza (Botiza),,0,,20171231,20141231,20151231,2717,92,8,3,0,,Construction of the collecting system in Botiza,3,National budget ,NR,PD
1860,26865,RO05,ROAG_107984,"Desesti (Desesti, Harnicesti, Mara)",,0,,20191231,20161231,20171231,2341,85,15,0,0,,Construction of the collecting system in  Dese?ti,,,NR,PD
1868,26999,BG5,BGAG24829_00,Dyankovo,,,,20231231,20201231,20201231,,,,9.43,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1791,26865,RO05,ROAG_108641,"Rona de Sus (Rona de Sus, Costiui)",,0,,20171231,20141231,20151231,5635,50,50,15,0,,Construction of the collecting system in Rona de Jos and Rona de Sus.,15,National budget ,NR,PD
1795,26865,RO05,ROAG_108419,"Ocna Sugatag (Ocna Sugatag, Breb, Hoteni, Sat Sugatag)",,0,,20191231,20161231,20171231,3900,90,10,0,0,,Extension of the collecting system in Ocna ?ugatag,,,NR,PD
1798,26865,RO05,ROAG_108044,"Dumbravita (Dumbravita, Carbunari, Chechis, Rus, Sindresti, Unguras)",,100,185,20171231,20141231,20151231,9150,64,36,119,0,,"Extension of the collecting system in Unguraº, Rus, ªindreºti, Cãrbunari /  Dumbravita
Extension of the collecting system in  Dumbrãvi?a and Sisesti",18,National budget ,NR,PD
1801,26865,RO05,ROAG_107289,"Bistra (Bistra, Crasna Viseului, Valea Viseului)",,42,185,20191231,20161231,20171231,2508,80,20,42,0,,Construction of the collecting system in Bistra and Crasna Vi?eului,,,NR,PD
1804,26865,RO05,ROAG_109014,"Stramtura (Stramtura, Glod, Slatioara)",,0,EARDF,20171231,20141231,20151231,3652,63,37,0,0,,Construction of sewage collecting system in Stramtura  ,,,NR,PD
1807,26865,RO05,ROAG_108231,Lapus (Lapus),,11,185,20191231,20161231,20171231,3750,100,0,11,0,,Extension of the collecting system in Lãpu?,,,NR,PD
1810,26865,RO05,ROAG_108115,"Farcasa (Farcasa, Buzesti, Sarbi, Tamaia)",,0,,20191231,20161231,20171231,3707,81,19,0,0,,Extension of the collecting system in  Fãrca?a,,,NR,PD
1813,26865,RO05,ROAG_107939,"Cupseni (Cupseni, Costeni, Libotin, Ungureni)",,29,185,20191231,20161231,20171231,3581,75,25,29,0,,Extension of the collecting system in Cup?eni,,,NR,PD
1816,26865,RO05,ROAG_107591,"Cernesti (Cernesti, Brebeni, Ciocotis, Fanate, Izvoarele, Magureni, Trestia)",,0,,20191231,20161231,20171231,3741,94,6,0,0,,Construction of the collecting system in Cerne?ti,,,NR,PD
1862,26999,BG5,BGAG24565_00,Dalgopol,,,,20231231,20201231,20201231,,,,6.77,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
2319,26865,RO05,ROAG_18518,Serbanesti,,0,,20191231,20111231,20121231,4921,100,0,21,0,,Construction of a new sewage treatment works,21,National and local budget,NR,PD
2322,26865,RO05,ROAG_68351,Odobesti,,0,,20171231,20141231,20151231,4857,100,0,3,0,,Construction of a new sewage treatment works,3,National and local budget,NR,PD
1820,26999,BG5,BGAG20482_00,Devnya,Project to be implemented after regional feasibility study,0.95,Cohesion fund,20231231,20201231,20201231,,,,1.12,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1822,26865,RO05,ROAG_108678,Rozavlea (Rozavlea),,0,,20171231,20141231,20151231,5500,86,14,4,0,,Construction of the collecting system in Rozavlea and Sieu,4,National budget ,NR,PD
1828,26865,RO05,ROAG_107555,"Calinesti (Calinesti, Cornesti, Valeni)",,0,,20191231,20161231,20171231,3178,88,12,0,0,,Construction of the collecting system n com. Cãline?ti,,,NR,PD
1836,26865,RO05,ROAG_108160,"Giulesti (Giulesti, Berbesti, Feresti, Manastirea)",,0,,20191231,20161231,20171231,3113,90,10,0,0,,Construction of the collecting system in Giule?ti,,,NR,PD
1839,26865,RO05,ROAG_108026,Dragomiresti (Dragomiresti),,0,,20171231,20141231,20151231,7090,14,86,0,0,,"Extension of the collecting system in Dragomire?ti 
Construction of the collecting system in Bogdan Vodã 
Extension of the collecting system in Ieud",,,NR,PD
1842,26865,RO05,ROAG_108927,Salsig-Gardani,,0,,20171231,20141231,20151231,2805,100,0,0,0,,Extension of the collecting system in  Gârdani and Salsig,,,NR,PD
1853,26865,RO05,ROAG_108507,"Remetea Chioarului (Remetea Chioarului, Berchez, Berchezoaia, Posta, Remecioara)",,37,185,20191231,20161231,20171231,3657,60,40,37,0,,"Construction of the collecting system in Coa? 
Construction of the collecting system in Remetea Chioarului, Remecioara ?i Berchezoaia",,,NR,PD
1855,26865,RO05,ROAG_107163,"Baiut (Baiut, Poiana Botizii, Strambu Baiut)",,0,,20171231,20141231,20151231,2340,85,15,0,0,,Extension of the collecting system in Bãiu?,,,NR,PD
1857,26865,RO05,ROAG_107010,"Ardusat (Ardusat, Ariesu de Camp, Coltirea)",,17,185,20191231,20161231,20171231,2374,84,16,17,0,,"Extension of the collecting system in Ardusat, Coltirea and Arie?u de Câmp",,,NR,PD
1864,26865,RO05,ROAG_108464,Petrova (Petrova),,0,,20171231,20141231,20151231,4191,72,28,5,0,,"Construction of the collecting system in Petrova 
Construction of the collecting system in Valea Vi?eului / Bistra",5,National budget ,NR,PD
1866,26865,RO05,ROAG_108259,Leordina (Leordina),,0,,20171231,20141231,20151231,8125,70,30,13,0,,Construction of the collecting system in Leordina and Ruscova,13,National budget ,NR,PD
1870,26865,RO05,ROAG_107724,Campulung la Tisa (Campulung la Tisa),,0,,20191231,20161231,20171231,2485,80,20,0,0,,Construction of the collecting system în com. Câmpulung la Tisa,,,NR,PD
1874,26865,RO05,ROAG_108801,"Sacalaseni(Sacalaseni, Coruia, Culcea) + Coltãu (Coltãu, Catãlina) +Grosi (Grosi, Ocolis, Satu Nou de Jos)",,157,185,20191231,20161231,20171231,7729,94,6,157,0,,"Extension of the collecting system in  Col?ãu, Grosi and Sacalaseni",,,NR,PD
1942,26999,BG5,BGAG38563_00,Koprinka,,,,20231231,20201231,20201231,,,,9.47,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1943,26999,BG5,BGAG38902_00,Kostenets,,,,20231231,20201231,20201231,,,,1.39,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1945,26999,BG5,BGAG38916_00,Kostenets,,,,20231231,20201231,20201231,,,,2.3,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1876,26999,BG5,BGAG27303_00,Elin Pelin,Project to be implemented after regional feasibility study,2.13,Cohesion fund,20231231,20201231,20201231,,,,2.51,,,Building of a collecting system or IAS,,,"Absence of collection and IAS, discharge of untreated wastewater",NC
1877,26999,BG5,BGAG27382_00,Elhovo,Project ready for implementation,0.29,Cohesion fund,20201231,20170331,20170630,,,,0.34,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1879,26865,RO05,ROAG_109363,"Valea Chioarului (Valea Chioarului, Curtuiusul Mare, Durusa, Fericea, Mesteacan, Varai)",,0,,20191231,20161231,20171231,2025,99,1,0,0,,Construction of the collecting system in Valea Chioarului,,,NR,PD
1883,26865,RO05,ROAG_137906,Homoroade,,0,,20191231,20161231,20171231,2858,91,9,0,0,,"Construction of sewage collecting system in Necopoi, Homorodu de Jos, Chilia, Homorodu de Mijloc, Homorodu de Sus and Solduba",,,absence of collection and IAS,PD
1886,26865,RO05,ROAG_137416,"Certeze (Huta Certeze, Moiseni)",,0,,20191231,20161231,20171231,6769,49,51,0,0,," Extension of the collecting system in Certeze
Construction of sewage collecting system in Huta-Certeze and Moseni",,,absence of collection and IAS,PD
1890,26865,RO05,ROAG_110072,Orsova,,0,,20191231,20160430,20170101,14057,98,0,3,0,,"Extension (11,5 Km) and rehabilitation (4 Km) of the sewage collection system, implementing SCADA system",3,National and local budget,Low collecting rate of the urban waste waters,NC
1894,26865,RO05,ROAG_112254,Eselnita,,0,,20191231,20160430,20170101,2739,97.27,0.73,3,0,,"Extension of the sewage collection system (12,52 Km), implementing SCADA system",3,National and local budget,NR,PD
1902,26865,RO05,ROAG_12652,Vinga,,0,185,20201231,20171231,20180601,4366,96.05,1.95,1,0,,"building 2 pumping stations;
Extension of the sewage collection system",1,National and local budget,NR,PD
1905,26865,RO05,ROAG_50807,Resita,"In the revised Master Plan Caras- Severin County, Resita agglomeration will include: Resita, Moniom, Doman, Secu, Cuptoare",14,185,20201231,20130810,20150101,93600,96.4,1.6,17,0,,"POS I: rehabilitation and extension of sewerage network
POIM: Replacement of 57,5 Km sewerage network,connections to the sewage system,
Extension of 15,488 Km sewerage network, connections to the sewage system
Replacement of 5,4 km main collectors",3,National and local budget,"The evacuation of part of urban sewage  directly from the collection system;
Excess of storm overflows in the collecting system;
 wastewater discharge directly into the water source",NC
1910,26865,RO05,ROAG_50898,Anina,,4,185,20201231,20130824,20150101,7752,98,0,4,0,,"POS I: rehabilitation and extension of sewerage network
POIM: Extension of 13,821 Km sewerage network, including connections to the sewage system
1 wastewater pumping station, discharge pipeline",1,National and local budget,NR,PD
1948,26999,BG5,BGAG39030_00,Kotel,,,,20231231,20201231,20201231,,,,4.12,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
2327,26865,RO05,ROAG_100843,Afumati,,0,,20171231,20131231,20141231,8875,100,0,5,0,,Extension of the sewage network,5,National and local budget,NR,PD
2328,26865,RO05,ROAG_18750,Slobozia,,0,,20191231,20131231,20141231,4575,100,0,7,0,,Extension of the collecting system,7,National budget,NR,PD
1913,26865,RO05,ROAG_50932,Baile Herculane,,3,185,20201231,20130830,20150101,7488,97.33,0.67,4,0,,"POS I: rehabilitation/extension of sewerage network
POIM: Replacement of 8 Km and extension of 5,365 Km sewerage network, connections to the sewage system
5 wastewater pumping station, discharge pipeline",1,National and local budget,NR,PD
1918,26865,RO05,ROAG_50978,Bocsa,,7,185,20201231,20130817,20150101,16980,96.7,1.3,8,0,,"POS I: rehabilitation/extension of sewerage network
POIM: Replacement of 0,5 Km sewerage network, including connections to the sewage system
Extension of 11,140 Km sewerage network, including connections to the sewage system",1,National and local budget,Low collecting rate of the urban waste waters;  wastewater discharge directly into the water source,NC
1921,26999,BG5,BGAG36498_00,Karlovo,Project to be implemented after regional feasibility study,1.39,Cohesion fund,20231231,20190207,20190207,,,,1.63,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1922,26865,RO05,ROAG_51029,Caransebes,,9,185,20201231,20130830,20150101,27000,97.63,0.37,11,0,,"POS I: rehabilitation/extension of sewerage network
POIM: Replacement of 24,97 Km sewerage network and extension of 24,010 Km sewerage network, including connections to the sewage system
5 wastewater pumping station, discharge pipeline",2,National and local budget,Low collecting rate of the urban waste waters;  wastewater discharge directly into the water source,NC
1924,26999,BG5,BGAG36525_00,Karnobat,Project to be implemented after regional feasibility study,2.3,Cohesion fund,20231231,20201231,20201231,,,,2.71,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1927,26865,RO05,ROAG_51065,Moldova Noua,"In the revised Master Plan Caras- Severin County, Moldova Noua agglomeration will include: Moldova Noua, Moldova Veche, Macesti",5,185,20201231,20130822,20150101,11675,96.46,1.54,5,0,,"POS I: rehabilitation/extension of sewerage network
POIM:New sewerage network in Macesti district (8.048 Km), including connections to the sewage system
1 wastewater pumping station, discharge pipeline",1,National and local budget,Low collecting rate of the urban waste waters;  wastewater discharge directly into the water source,NC
1928,26865,RO05,ROAG_51127,Oravita,,4,185,20201231,20130823,20150101,9364,96.72,1.28,5,0,,"POS I: rehabilitation/extension of sewerage network
POIM:Replacement of 6,020 Km sewerage network, including connections to the sewage system
Extension of 8,9 Km sewerage network, including connections to the sewage system",1,National and local budget,NR,PD
1931,26865,RO05,ROAG_51216,Otelu Rosu,,5,185,20201231,20130721,20150101,12750,96.04,1.96,6,0,,"POS I: rehabilitation/extension of sewerage network
POIM:replacement of 2,090 Km and extension of 8,965 Km sewerage network in Otelu Rosu,new sewerage network (7,5 Km) in Zavoi,23 August,Valea Bistrei,connections to the sewage system",1,National and local budget,Low collecting rate of the urban waste waters,NC
1962,26999,BG5,BGAG40052_00,Krupnik,,,,20231231,20201231,20201231,,,,0.65,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1964,26999,BG5,BGAG40292_00,Kran,,,,20231231,20201231,20201231,,,,8.35,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1933,26865,RO05,ROAG_51519,Berzovia,the sewage system is ready; lacking connections to the sewage system,0,,20171231,20090601,20150201,2313,96.63,1.37,0,0,,the sewage system is ready; lacking connections to the sewage system,0,National and local budget,NR,PD
1934,26999,BG5,BGAG37376_00,Knezha,Project to be implemented after regional feasibility study,9.01,Cohesion fund,20231231,20190207,20190207,,,,10.6,,,Building of a collecting system or IAS,,,"Absence of collection and IAS, discharge of untreated wastewater",NC
1935,26865,RO05,ROAG_51582,Bozovici,,0,,20201231,20161231,20170101,2003,96.25,1.75,3,0,,"New sewerage network (16,66 Km), including connections to the sewage system
2 wastewater pumping station, discharge pipeline",3,National and local budget,NR,PD
1937,26999,BG5,BGAG37798_00,Kozloduy,Project to be implemented after regional feasibility study,0.73,Cohesion fund,20231231,20190207,20190207,,,,0.86,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1938,26865,RO05,ROAG_51813,Carasova,,0,EARDF,20171231,20131231,20150101,2196,96.18,1.82,0,0,,"In execution centralized sewerage system: 31,100km",0,National and local budget,NR,PD
1941,26865,RO05,ROAG_53283,Mehadia,,1,185,20201231,20161231,20170901,2044,96.53,1.47,2,0,,"New sewerage network (5,188 Km), including connections to the sewage system
2 wastewater pumping station, discharge pipeline",0,National and local budget,NR,PD
1944,26865,RO05,ROAG_54289,Teregova,,2,185,20201231,20161231,20170901,2627,95.72,2.28,2,0,,"New sewerage network (12 Km), including connections to the sewage system
4 wastewater pumping station, discharge pipeline",0,National and local budget,NR,PD
1946,26999,BG5,BGAG38978_00,Kostinbrod,Project to be implemented after regional feasibility study,6.73,Cohesion fund,20231231,20190207,20190207,,,,7.92,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1947,26865,RO05,ROAG_54396,Toplet,,2,185,20201231,20161231,20170901,2479,96.39,1.61,3,0,,"New sewerage network (9,5 Km), including connections to the sewage system
4 wastewater pumping station, discharge pipeline ",1,National and local budget,NR,PD
1949,26865,RO05,ROAG_155252,Timisoara,"In the revised Master Plan Timis County Timisoara will include: Timisoara,Chisoda, Ghiroda,Dumbravita, Giroc,Mosnita Noua,Mosnita Veche,Sanmihaiu Roman,Utvin,Sacalaz,Remetea Mare,Giarmata Vii,Albina,Urseni,Carani,Covaci,Sanandrei,Ianova,Bazosu Nou,Bucovat",22,185,20201231,20110224,20150101,405636,98.45,1.06,37,3,,"POS I: rehabilitation/extension network
POIM:rehabilitation of 25,20 Km Timisoara; new sewerage network for Remetea Mare 13,60 Km,Mosnita Noua 9 Km,Sacalaz 4 Km,Giarmata Vii,Urseni,Albina,Sânandrei 4 Km;Ianova,Bucovã?, Bazosu Nou, Carani,Covaci 50Km",12,National and local budget,rates of connection to centralized sewage systems lower compliance rates,NC
1953,26999,BG5,BGAG39270_00,Kraishte,,,,20231231,20201231,20201231,,,,0.27,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1955,26999,BG5,BGAG39459_00,Kranevo,,,,20231231,20201231,20201231,,,,0.26,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1956,26999,BG5,BGAG39846_00,Krivodol,,,,20231231,20201231,20201231,,,,10.03,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1831,26999,BG5,BGAG22215_00,Dolna Mitropoliya,,,,20201231,20170331,20170630,,,,10.72,,,"Building a conection to WWTP, building of a collecting system or IAS",,,Absence of collection and IAS,NC
1834,26999,BG5,BGAG22232_00,Dolna Oriahovica,,,,20231231,20201231,20201231,,,,3.78,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1837,26999,BG5,BGAG22407_00,Dolni Dabnik,,,,20231231,20201231,20201231,,,,15.3,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1841,26999,BG5,BGAG23025_00,Dospat,,,,20231231,20201231,20201231,,,,1.17,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
