uwwState,rptMStateKey,uwwCode,uwwName,uwwBODIncoming,uwwCODIncoming,uwwNIncoming,uwwPIncoming,uwwBODDischarge,uwwCODDischarge,uwwNDischarge,uwwPDischarge,QAflag,Remark
1,CZ,CZ8101-778664-45193665-4/1U,COV Bilovec-Velke Albrechtice,133,288,33,3,2,15,11,1, , 
1,CZ,CZ8102-707031-45193665-4/1U,COV Bohumin,267,563,71,10,5,32,15,1, , 
1,CZ,CZ8102-744441-00297615-4/1U,COV Rychvald,36,74,19,2,0,3,1,0, , 
1,CZ,CZ8102-744441-45193665-4/1U,COV Rychvald - stabilizacni nadrz Vaclavka,3,8,1,0,2,4,1,0, , 
1,CZ,CZ8103-613169-00295892-4/1U,COV Bruntal,386,802,89,12,5,43,29,3, , 
1,CZ,CZ8103-642355-00296007-4/1U,COV Horni Benesov,39,107,13,2,1,7,3,1, , 
1,CZ,CZ8103-786080-00296457-4/1U,COV Vrbno pod Pradedem,78,150,16,2,2,12,6,1, , 
1,CZ,CZ8104-652971-45193665-4/1U,COV Cesky Tesin -  04.1,639,1353,81,11,8,50,27,3, , 
1,CZ,CZ8105-634719-45193665-4/1U,COV Frenstat pod Radhostem,294,614,58,7,9,50,26,3, , 
1,CZ,CZ8106-613380-45193665-4/1U,COV Brusperk,47,97,13,2,2,9,6,1, , 
1,CZ,CZ8106-671789-45193665-4/1U,COV Kozlovice,46,122,13,2,2,9,6,1, , 
1,CZ,CZ8106-718211-45193665-4/1U,COV Paskov,25,47,8,1,0,3,2,0, , 
1,CZ,CZ8106-739502-00577006-4/1U,COV Raskovice,39,77,8,1,2,9,4,1, , 
1,CZ,CZ8106-760676-45193665-4/1U,COV Frydek - Mistek,2555,4914,410,69,17,141,52,5, , 
1,CZ,CZ8107-619116-00296571-4/1U,COV Celadna,27,59,6,1,1,4,2,1, , 
1,CZ,CZ8107-635171-45193665-4/1U,COV Frydlant nad Ostravici,114,244,38,4,3,20,13,2, , 
1,CZ,CZ8107-677094-00296856-4/1U,COV Kuncice pod Ondrejnikem,31,57,6,0,0,2,1,0, , 
1,CZ,CZ8107-715671-75063310-4/1U,COV Ostravice,95,164,11,2,1,3,2,0, , 
1,CZ,CZ8108-600121-45193665-4/1U,COV Albrechtice,49,87,12,2,1,6,3,0, , 
1,CZ,CZ8108-600121-45193665-4/2U,COV Albrechtice - Stonava - stabilizacni nadrz,3,6,1,0,1,2,0,, , 
1,CZ,CZ8108-766577-45193665-4/1U,COV Horni Terlicko,44,116,13,2,1,4,6,0, , 
1,CZ,CZ8109-628638-45193665-4/1U,COV Dolni Benesov,71,143,18,2,1,9,4,1, , 
1,CZ,CZ8109-637491-00635511-3/1N,VK Hat,,,,,,,,, , 
1,CZ,CZ8109-639711-25914685-4/1U,COV Hlucin - Jasenky,145,315,40,5,3,11,8,1, , 
1,CZ,CZ8109-688410-00300390-3/1N,VK Ludgerovice,,,,,,,,, , 
1,CZ,CZ8109-721085-00300560-3/1N,VK Pist,,,,,,,,, , 
1,CZ,CZ8110-656348-45193665-4/1U,COV Jablunkov,190,417,29,3,3,19,11,2, , 
1,CZ,CZ8110-699896-00296953-4/1U,COV Mosty u Jablunkova - I stred,44,102,,1,0,2,0,, , 
1,CZ,CZ8110-699896-00296953-4/2U,COV Mosty u Jablunkova II,15,34,,1,0,1,0,0, , 
1,CZ,CZ8111-625965-29452279-4/1U,COV Detmarovice,4,15,,0,0,2,0,, , 
1,CZ,CZ8111-625965-45193665-3/1N,VK Detmarovice,,,,,,,,, , 
1,CZ,CZ8111-663824-00297534-4/1U,COV Karvina - Zizkova,5,6,1,0,0,1,0,0, , 
1,CZ,CZ8111-664197-45193665-4/1U,COV Karvina,1167,2325,239,29,10,93,55,5, , 
1,CZ,CZ8111-720356-00297585-3/1N,VK Petrovice u Karvine,,,,,,,,, , 
1,CZ,CZ8111-720356-00297585-4/1U,COV Petrovice u Karvine,4,12,1,0,0,1,1,0, , 
1,CZ,CZ8112-669393-45193665-4/1U,COV Koprivnice,491,948,118,12,5,38,19,3, , 
1,CZ,CZ8112-687961-00298077-3/1N,VK Koprivnice,,,,,,,,, , 
1,CZ,CZ8112-735370-45193665-4/1U,COV Pribor,147,299,27,3,3,20,10,1, , 
1,CZ,CZ8112-764116-45193665-4/1U,COV Stramberk - Bariny,46,95,11,1,1,8,3,1, , 
1,CZ,CZ8112-764116-45193665-4/2U,COV Stramberk - Kanada,17,34,6,1,1,4,2,0, , 
1,CZ,CZ8113-606987-00299847-4/2U,COV Bolatice,25,61,,1,1,6,0,0, , 
1,CZ,CZ8113-667340-00300241-3/1N,VK Koberice,,,,,,,,, , 
1,CZ,CZ8113-667340-00300241-4/1U,COV Koberice,57,107,14,2,1,7,4,1, , 
1,CZ,CZ8113-674231-00300292-3/1N,VK Kravare,,,,,,,,, , 
1,CZ,CZ8113-674231-00300292-4/1U,COV Kravare,139,279,,6,1,9,0,1, , 
1,CZ,CZ8113-763390-00300756-4/1U,COV Stepankovice,35,70,15,2,0,3,2,0, , 
1,CZ,CZ8114-674630-00296139-4/1U,COV Krnov,1818,3084,157,19,9,99,13,2, , 
1,CZ,CZ8114-693391-00296228-4/1U,COV Mesto Albrechtice,15,40,13,2,1,5,1,1, , 
1,CZ,CZ8115-677281-00600733-4/1U,COV Kunin - L,26,,,,0,1,0,, , 
1,CZ,CZ8115-677281-00600733-4/2U,COV Kunin - P,8,,,,0,0,0,, , 
1,CZ,CZ8115-682683-72086718-4/1U,COV Novy Jicin - Libhost,14,25,6,1,0,1,1,0, , 
1,CZ,CZ8115-707546-45193665-4/1U,COV Novy Jicin,536,981,118,12,9,58,25,4, , 
1,CZ,CZ8115-759163-00298450-4/1U,COV Suchdol nad Odrou,33,63,,0,0,3,0,, , 
1,CZ,CZ8116-635448-45193665-4/1U,COV Fulnek,43,82,12,1,1,7,5,1, , 
1,CZ,CZ8116-709085-45193665-4/1U,COV Odry,78,151,25,3,2,14,7,2, , 
1,CZ,CZ8117-609382-75114194-4/1U,COV Hradec nad Moravici,71,143,17,3,1,8,4,0, , 
1,CZ,CZ8117-636495-00300021-4/1U,COV Haj ve Slezsku,51,84,13,2,1,6,4,1, , 
1,CZ,CZ8117-711578-45193665-4/1U,COV Opava - Predmesti,1536,2904,255,32,13,124,48,5, , 
1,CZ,CZ8118-712361-45193665-3/5N,VK Orlova,,,,,,,,, , 
1,CZ,CZ8118-712493-45193665-4/1U,COV Orlova,512,1218,113,15,4,37,19,2, , 
1,CZ,CZ8118-712493-45193665-4/2U,COV Petrvald,62,135,17,3,1,9,5,1, , 
1,CZ,CZ8119-666319-00298051-4/1U,COV Klimkovice - Hylov,3,7,,0,0,1,0,, , 
1,CZ,CZ8119-713767-00845451-4/1U,UCOV Ostrava - Privoz,6298,12353,1540,207,95,1079,246,17, , 
1,CZ,CZ8119-714071-27804721-4/1U,UCOV CEZ Ostrava - Vitkovice,47,150,34,5,6,22,8,1, , 
1,CZ,CZ8119-714241-00845451-3/1N,VK Ostrava,,,,,,,,, , 
1,CZ,CZ8119-714241-27769127-3/1N,VK Ostrava,,,,,,,,, , 
1,CZ,CZ8119-714691-00845451-4/1U,COV Ostrava - Hermanice I,22,40,7,1,0,2,1,0, , 
1,CZ,CZ8119-714691-00845451-4/2U,COV Ostrava - Hermanice II,15,28,5,1,0,2,1,0, , 
1,CZ,CZ8119-714747-45193673-4/1U,COV Ostrava - Michalkovice,23,57,7,1,1,4,4,0, , 
1,CZ,CZ8119-715018-00845451-3/1N,VK Ostrava,,,,,,,,, , 
1,CZ,CZ8119-753947-00297232-3/1N,VK Stara Ves nad Ondrejnici,,,,,,,,, , 
1,CZ,CZ8119-762342-45193665-4/1U,COV Havirov,1675,3212,383,53,17,136,53,8, , 
1,CZ,CZ8120-614998-00295906-4/1U,COV Bridlicna,33,74,11,1,0,2,2,0, , 
1,CZ,CZ8120-744468-00296317-4/1U,COV Rymarov,,,,,4,17,,2, , 
1,CZ,CZ8121-616923-00296562-4/1U,COV Bystrice nad Olsi,224,400,,8,2,7,0,0, , 
1,CZ,CZ8121-771015-45193665-4/1U,COV Trinec,1594,3279,283,19,14,135,31,7, , 
1,CZ,CZ8121-771091-00297313-4/1U,COV Trinec - Dolni Listna,3,5,,0,0,1,0,0, , 
1,CZ,CZ8122-615501-00299898-4/1U,COV Budisov nad Budisovkou,29,61,10,1,1,6,3,1, , 
1,CZ,CZ8122-782998-45193665-4/2U,COV Vitkov,101,197,23,3,2,15,6,1, , 
0,CZ,CZ7105-774341-00299138-3/1N,VK Litovel,,,,,,,,, , 
0,CZ,CZ8117-695149-00300535-3/1N,VK Milostovice,,,,,,,,, , 
0,CZ,CZ8109-789411-00299979-3/1N,VK Dolni Benesov,,,,,,,,, , 
0,CZ,CZ8109-605875-25914685-3/2N,VK Hlucin,,,,,,,,, , 
0,CZ,CZ8109-639869-25914685-3/1N,VK Hlucin,,,,,,,,, , 
0,CZ,CZ8109-639711-25914685-3/6N,VK Hlucin,,,,,,,,, , 
0,CZ,CZ8117-646814-00300144-3/2N,VK Hradec nad Moravici,,,,,,,,, , 
0,CZ,CZ7109-626708-00301825-3/1N,VK Prerov,,,,,,,,, , 
0,CZ,CZ7109-619108-00301825-3/1N,VK Prerov,,,,,,,,, , 
0,CZ,CZ7109-612758-00301078-3/1N,VK Brodek u Prerova,,,,,,,,, , 
0,CZ,CZ7104-687014-00301493-3/1N,VK Lipnik nad Becvou,,,,,,,,, , 
0,CZ,CZ7104-706141-00301493-3/1N,VK Lipnik nad Becvou,,,,,,,,, , 
0,CZ,CZ7104-723711-00301493-3/1N,VK Lipnik nad Becvou,,,,,,,,, , 
0,CZ,CZ7104-768316-00301493-3/1N,VK Lipnik nad Becvou,,,,,,,,, , 
0,CZ,CZ7106-686883-47674954-3/2N,VK Lostice,,,,,,,,, , 
0,CZ,CZ3113-768430-00244686-3/1N,VK Borovany,,,,,,,,, , 
0,CZ,CZ3113-607754-00244686-3/1N,VK Borovany,,,,,,,,, , 
0,CZ,CZ6103-640069-00248266-3/1N,VK Humpolec,,,,,,,,, , 
0,CZ,CZ6110-763977-00249505-3/1N,VK Zirovnice,,,,,,,,, , 
0,CZ,CZ3108-733849-00250023-3/1N,VK Protivin,,,,,,,,, , 
0,CZ,CZ3108-655007-00250023-3/1N,VK Protivin,,,,,,,,, , 
0,CZ,CZ3108-674303-00250023-3/1N,VK Protivin,,,,,,,,, , 
0,CZ,CZ3108-674311-00250023-3/1N,VK Protivin,,,,,,,,, , 
0,CZ,CZ3108-674320-00250023-3/1N,VK Protivin,,,,,,,,, , 
0,CZ,CZ3108-700789-00250023-3/1N,VK Protivin,,,,,,,,, , 
0,CZ,CZ3117-676713-00251984-3/1N,VK Vodnany,,,,,,,,, , 
0,CZ,CZ3110-644978-00253081-3/1N,VK Veseli nad Luznici,,,,,,,,, , 
0,CZ,CZ4102-650919-49787977-3/1N,VK Cheb,,,,,,,,, , 
0,CZ,CZ3209-721981-00075370-3/1N,VK Plzen,,,,,,,,, , 
0,CZ,CZ4105-765961-47700521-3/1N,VK Tepla,,,,,,,,, , 
0,CZ,CZ3205-767671-00255661-3/1N,VK Klatovy,,,,,,,,, , 
0,CZ,CZ3203-780341-00255513-3/1N,VK Horazdovice - Verechov,,,,,,,,, , 
0,CZ,CZ3203-641910-00255513-3/1N,VK Horazdovice - Svate Pole,,,,,,,,, , 
0,CZ,CZ3203-668923-00255513-3/1N,VK Horazdovice - Komusin,,,,,,,,, , 
0,CZ,CZ3203-770213-00255513-3/1N,VK Horazdovicka Lhota,,,,,,,,, , 
0,CZ,CZ3203-770221-00255513-3/1N,VK Horazdovice - Trebomyslice,,,,,,,,, , 
0,CZ,CZ3203-780332-00255513-3/1N,VK Horazdovice - Boubin,,,,,,,,, , 
0,CZ,CZ3203-641871-00255513-3/1N,VK Horazdovice - Babin,,,,,,,,, , 
0,CZ,CZ4104-673293-25241800-3/1N,VK Kraslice,,,,,,,,, , 
0,CZ,CZ3215-641308-00259713-3/1N,VK Bor,,,,,,,,, , 
0,CZ,CZ3215-718521-00260096-3/1N,VK Plana,,,,,,,,, , 
0,CZ,CZ3213-757837-47700521-3/2N,VK Stribro,,,,,,,,, , 
0,CZ,CZ4212-629987-49099469-3/1N,VK Dolni Poustevna,,,,,,,,, , 
0,CZ,CZ4202-660043-00261408-3/1N,VK Jilove u Decina,,,,,,,,, , 
0,CZ,CZ5108-765023-49099469-3/2N,VK Tanvald,,,,,,,,, , 
0,CZ,CZ4213-766208-49099469-3/1N,VK Teplice,,,,,,,,, , 
0,CZ,CZ4213-675288-49099469-3/1N,VK Krupka,,,,,,,,, , 
0,CZ,CZ5304-679488-25940015-3/1N,VK Skutec,,,,,,,,, , 
0,CZ,CZ5304-737437-25940015-3/1N,VK Skutec,,,,,,,,, , 
0,CZ,CZ5304-749176-25940015-3/1N,VK Skutec,,,,,,,,, , 
0,CZ,CZ5304-795500-25940015-3/1N,VK Skutec,,,,,,,,, , 
0,CZ,CZ5207-669296-60109149-3/1N,VK Kopidlno,,,,,,,,, , 
0,CZ,CZ5207-752096-60109149-3/1N,VK Sobotka - Osek,,,,,,,,, , 
0,CZ,CZ5209-621684-00272591-3/2N,VK Ceska Skalice,,,,,,,,, , 
0,CZ,CZ5209-621692-00272591-3/2N,VK Ceska Skalice,,,,,,,,, , 
0,CZ,CZ5209-621749-00272591-3/1N,VK Ceska Skalice,,,,,,,,, , 
0,CZ,CZ5209-621684-00272591-3/1N,VK Ceska Skalice,,,,,,,,, , 
0,CZ,CZ5209-621692-00272591-3/1N,VK Ceska Skalice,,,,,,,,, , 
0,CZ,CZ5211-706442-48172928-3/2N,VK Nove Mesto nad Metuji,,,,,,,,, , 
0,CZ,CZ5213-776785-00275492-3/2N,VK Vamberk,,,,,,,,, , 
0,CZ,CZ5308-698806-00277037-3/1N,VK Moravska Trebova,,,,,,,,, , 
0,CZ,CZ5314-633933-00278955-3/1N,VK Chocen-Dvorisko,,,,,,,,, , 
0,CZ,CZ5314-638269-00278955-3/1N,VK Chocen-Hemze,,,,,,,,, , 
0,CZ,CZ5314-721859-00278955-3/1N,VK Chocen-Plchuvky,,,,,,,,, , 
0,CZ,CZ5314-651974-48173398-3/1N,VK Chocen,,,,,,,,, , 
0,CZ,CZ5314-788228-25923099-3/5N,VK Vysoke Myto - Litomyslske Predmesti,,,,,,,,, , 
0,CZ,CZ5314-612936-25923099-3/1N,VK Vysoke Myto - Brtec,,,,,,,,, , 
0,CZ,CZ5314-681580-25923099-3/1N,VK Vysoke Myto - Lhuta,,,,,,,,, , 
0,CZ,CZ6202-677451-49468952-3/1N,VK Kunstat,,,,,,,,, , 
0,CZ,CZ6217-690911-70965528-3/1N,VK Malhostovice - Drasov,,,,,,,,, , 
0,CZ,CZ7213-635987-49454561-3/2N,VK Zlin,,,,,,,,, , 
0,CZ,CZ7204-704369-00284459-3/1N,VK Slavicin,,,,,,,,, , 
0,CZ,CZ7204-750069-00284459-3/1N,VK Slavicin,,,,,,,,, , 
0,CZ,CZ7205-767590-49454561-3/1N,VK Tlumacov,,,,,,,,, , 
0,CZ,CZ7211-783196-00284653-3/2N,VK Vizovice,,,,,,,,, , 
0,CZ,CZ7201-639419-49451871-3/1N,VK Bystrice pod Hostynem,,,,,,,,, , 
0,CZ,CZ7203-669652-49454544-3/1N,VK Korycany - Blisice,,,,,,,,, , 
0,CZ,CZ6113-798762-00290050-3/1N,VK Okrisky,,,,,,,,, , 
0,CZ,CZ7208-600865-00290785-3/1N,VK Banov,,,,,,,,, , 
0,CZ,CZ7208-600865-49453866-3/1N,VK Banov,,,,,,,,, , 
0,CZ,CZ7208-783897-00291561-3/1N,VK Vlcnov,,,,,,,,, , 
0,CZ,CZ7207-793248-49453866-3/1N,VK Zlechov,,,,,,,,, , 
0,CZ,CZ7207-793248-00291609-3/1N,VK Zlechov,,,,,,,,, , 
0,CZ,CZ6219-711535-49454587-3/1N,VK Vyskov - Opatovice,,,,,,,,, , 
0,CZ,CZ6114-713198-43383513-3/1N,VK Velke Mezirici,,,,,,,,, , 
0,CZ,CZ8119-670723-00297232-3/1N,VK Stara Ves - Kosatka,,,,,,,,, , 
0,CZ,CZ8115-699331-00298191-3/7N,VK Morkov - stoka F,,,,,,,,, , 
0,CZ,CZ8115-699331-00298191-3/6N,VK Morkov - stoka E,,,,,,,,, , 
0,CZ,CZ8115-699331-00298191-3/5N,VK Morkov - stoka D,,,,,,,,, , 
0,CZ,CZ8115-699331-00298191-3/3N,VK Morkov - stoka B,,,,,,,,, , 
0,CZ,CZ8115-699331-00298191-3/2N,"VK Morkov - stoka A,AB,AC",,,,,,,,, , 
0,CZ,CZ8115-699331-00298191-3/1N,"VK Morkov - stoka A,A1,AD,AE,AG",,,,,,,,, , 
0,CZ,CZ8101-600318-00298441-3/1N,VK Studenka,,,,,,,,, , 
0,CZ,CZ8115-759163-00298450-3/1N,VK Suchdol nad Odrou,,,,,,,,, , 
0,CZ,CZ2103-726206-00010545-4/1U,COV Odolena Voda - Dolinek,,,,,,,,, , 
0,CZ,CZ2105-628808-00241202-4/1U,COV Dolni Brezany - Lhota u Dolnich Brezan,,,,,,,,, , 
0,CZ,CZ2109-774499-00235075-4/2U,COV Unhost - Ceperka,,,,,,,,, , 
0,CZ,CZ2111-792799-00236977-4/1U,COV Kralupy nad Vltavou - Zemechy,,,,,,,,, , 
0,CZ,CZ2112-793655-46356967-4/2U,COV Zruc II,,,,,,,,, , 
0,CZ,CZ2117-703621-00662241-4/1U,COV Libis,,,,,,,,, , 
0,CZ,CZ2122-662445-00240273-4/1U,COV Kamenice - Ladvi,,,,,,,,, , 
0,CZ,CZ2122-662500-00240354-4/1U,COV Kamenice - Kostelec u Krizku,,,,,,,,, , 
0,CZ,CZ2122-745537-45800995-4/1U,COV Ricany u Prahy - Jazlovice,,,,,,,,, , 
0,CZ,CZ3102-639613-00244899-4/1U,COV Hluboka nad Vltavou - Munice,,,,,,,,, , 
0,CZ,CZ3102-736791-00244899-4/1U,COV Hluboka nad Vltavou - Purkarec,,,,,,,,, , 
0,CZ,CZ3103-643700-00245895-4/1U,COV Horni Plana - Hurka - nova cast,,,,,,,,, , 
0,CZ,CZ3103-643700-60162694-4/1U,COV Horni Plana - Hurka - Lipno,,,,,,,,, , 
0,CZ,CZ3103-719307-00245895-4/1U,COV Horni Plana - Pernek - stabilizacni nadrz,,,,,,,,, , 
0,CZ,CZ3104-629847-00246476-4/1U,COV Dacice - Dolni Nemcice,,,,,,,,, , 
0,CZ,CZ3106-725943-00245941-4/1U,COV Kaplice - Poresin,,,,,,,,, , 
0,CZ,CZ3112-639231-26069539-4/1U,COV Tabor - Zaluzi,,,,,,,,, , 
0,CZ,CZ3115-668516-00245585-4/1U,COV Kolodeje nad Luznici,,,,,,,,, , 
0,CZ,CZ3202-664669-00253464-4/1U,COV Kdyne - Hluboka u Kdyne,,,,,,,,, , 
0,CZ,CZ3207-703460-00256986-4/1U,COV Nepomuk - Dvorec,,,,,,,,, , 
0,CZ,CZ3210-651737-00256650-4/2U,COV Chlumcany - Hradcany,,,,,,,,, , 
0,CZ,CZ3215-607398-25712136-4/1U,COV Bor - Vysocany u Boru,,,,,,,,, , 
0,CZ,CZ3215-677604-47700521-4/1U,COV Bor - Kurojedy,,,,,,,,, , 
0,CZ,CZ3215-715972-26166453-4/1U,COV Bor - Ostrov u Tachova - CTP Nova Hospoda,,,,,,,,, , 
0,CZ,CZ4102-650871-00253979-4/1U,COV Strizov,,,,,,,,, , 
0,CZ,CZ4102-723720-49787977-4/1U,COV Cheb - Podhrad,,,,,,,,, , 
0,CZ,CZ4106-656470-47700521-4/1U,COV Jachymov - Marianska,,,,,,,,, , 
0,CZ,CZ4107-636339-26348675-4/1U,COV Habartov,,,,,,,,, , 
0,CZ,CZ4107-685879-26348675-4/1U,COV Habartov - Litov,,,,,,,,, , 
0,CZ,CZ4205-622583-49099469-4/1U,COV Terezin - Ceske Kopisty,,,,,,,,, , 
0,CZ,CZ4205-737321-49099469-4/1U,COV Hnevice,,,,,,,,, , 
0,CZ,CZ4213-617741-49099469-4/1U,COV Dubi - Cinovec,,,,,,,,, , 
0,CZ,CZ5101-695254-49099469-4/1U,COV Mimon,,,,,,,,, , 
0,CZ,CZ5102-739448-25496565-4/1U,COV Raspenava - sterbinova,,,,,,,,, , 
0,CZ,CZ5203-633968-00277819-4/1U,COV Dvur Kralove nad Labem,,,,,,,,, , 
0,CZ,CZ5305-620751-00278637-4/1U,COV Cervena Voda,,,,,,,,, , 
0,CZ,CZ5311-744794-28786009-4/1U,COV Trnavka,,,,,,,,, , 
0,CZ,CZ6113-615382-60418885-4/1U,COV Trebic - Budikovice,,,,,,,,, , 
0,CZ,CZ6114-711161-43383513-4/1U,COV Velke Mezirici - Olsi nad Oslavou,,,,,,,,, , 
0,CZ,CZ6206-740381-00488526-4/1U,COV Rohatec - kolonie,,,,,,,,, , 
0,CZ,CZ6213-705667-49455168-4/1U,COV Nova Ves u Pohorelic,,,,,,,,, , 
0,CZ,CZ6216-698199-49458833-4/1U,COV Mokra,,,,,,,,, , 
0,CZ,CZ7107-686875-00299308-4/1U,COV Olomouc - Losov,,,,,,,,, , 
0,CZ,CZ7108-796671-49451723-4/1U,COV Prostejov - Zesov,,,,,,,,, , 
0,CZ,CZ7111-697010-00303089-4/1U,COV Novy Malin - Mladonov,,,,,,,,, , 
0,CZ,CZ7111-794643-00303551-4/1U,COV Velke Losiny - Zarova,,,,,,,,, , 
0,CZ,CZ7203-721743-00278245-4/1U,COV Chropyne - Plesovec,,,,,,,,, , 
0,CZ,CZ7203-726141-49451871-4/1U,COV Kromeriz - Postoupky,,,,,,,,, , 
0,CZ,CZ7203-766810-49451871-4/1U,COV Kromeriz - Travnik,,,,,,,,, , 
0,CZ,CZ7204-745341-49454561-4/1U,COV Luhacovice - Retechov,,,,,,,,, , 
0,CZ,CZ7204-750069-26933357-4/1U,COV Slavicin - P.A.,,,,,,,,, , 
0,CZ,CZ7212-663778-70238880-4/1U,COV Karolinka,,,,,,,,, , 
0,CZ,CZ8109-605875-25914685-4/1U,COV Hlucin - Bobrovniky,,,,,,,,, , 
0,CZ,CZ8113-606987-00299847-4/1U,COV Bolatice - Borova,,,,,,,,, , 
0,CZ,CZ8117-777196-00300535-4/1U,COV Opava - Vavrovice,,,,,,,,, , 
0,CZ,CZ8118-712361-45193665-4/1U,COV Orlova - Petrvald,,,,,,,,, , 
0,CZ,CZ8118-720488-45193665-4/1U,COV Petrvald - stabilizacni nadrz Pokrok,,,,,,,,, , 
0,CZ,CZ8118-720488-45193665-4/2U,COV Petrvald - stabilizacni nadrz Holubova,,,,,,,,, , 
0,CZ,CZ8121-771074-00297313-4/1U,COV Trinec - Kojkovice - Korenova,,,,,,,,, , 
0,CZ,CZ3116-665550-00250805-4/1U,COV Vimperk - Lipka,,,,,,,,, , 
0,CZ,CZ4107-636339-26348675-4/2U,COV Habartov - Uzlabi,,,,,,,,, , 
0,CZ,CZ4212-661074-49099469-4/1U,COV Jirikov - Zahradni,,,,,,,,, , 
0,CZ,CZ8115-667889-00298212-4/1U,COV Novy Jicin - Kojetin,,,,,,,,, , 
0,CZ,CZ8104-644722-00297437-4/1U,COV Cesky Tesin - Horni Zukov,,,,,,,,, , 
0,CZ,CZ4212-629987-49099469-4/1U,COV Dolni Poustevna,,,,,,,,, , 
1,DE,DETP_SH1000,Flensburg,,,536,94,,,75,2, , 
1,DE,DETP_SH3000,ZKW Hansestadt Lübeck,,,1755,373,,,162,4, , 
1,DE,DETP_SH3000b,Lübeck-Priwall,,,62,11,,,9,0, , 
1,DE,DETP_SH51001,Albersdorf,,,16,3,,,1,0, , 
1,DE,DETP_SH51011,Brunsbüttel,,,62,10,,,6,0, , 
1,DE,DETP_SH51013,Büsum,,,53,11,,,8,0, , 
1,DE,DETP_SH51016,Burg,,,23,4,,,1,0, , 
1,DE,DETP_SH51034,Friedrichskoog,,,12,2,,,2,0, , 
1,DE,DETP_SH51048,Hemmingstedt,,,19,3,,,2,0, , 
1,DE,DETP_SH51049,Hennstedt,,,12,2,,,2,0, , 
1,DE,DETP_SH51065,Lunden/Lehe,,,13,1,,,8,1, , 
1,DE,DETP_SH51069,Heide,,,122,23,,,11,0, , 
1,DE,DETP_SH51072,Marne,,,79,18,,,6,0, , 
2,DE,DETP_SH51088,Pahlen/Dörpling,,,,,,,,, , 
1,DE,DETP_SH51097,St.Michaelisdonn,,,24,4,,,1,0, , 
2,DE,DETP_SH51098,Sarzbüttel,,,,,,,,, , 
2,DE,DETP_SH51110,Süderhastedt,,,,,,,,, , 
1,DE,DETP_SH51114,Tellingstedt,,,10,2,,,6,0, , 
1,DE,DETP_SH51122,Weddingstedt,,,8,1,,,5,1, , 
1,DE,DETP_SH51127,Wesselburen,,,14,3,,,8,2, , 
2,DE,DETP_SH51130,Wesseln,,,,,,,,, , 
1,DE,DETP_SH51135,Meldorf,,,55,7,,,4,0, , 
1,DE,DETP_SH53009,Berkenthin,,,16,2,,,2,0, , 
1,DE,DETP_SH53020,Büchen,,,37,6,,,3,0, , 
1,DE,DETP_SH53026,Einhaus,,,23,3,,,1,0, , 
1,DE,DETP_SH53032,Geesthacht,,,141,22,,,19,0, , 
1,DE,DETP_SH53046,Gudow-Krähenberg,,,13,2,,,1,0, , 
2,DE,DETP_SH53047,Gülzow-Kollow,,,,,,,,, , 
2,DE,DETP_SH53048,Güster,,,,,,,,, , 
1,DE,DETP_SH53067,Krummesse,,,12,3,,,1,0, , 
1,DE,DETP_SH53083,Lauenburg,,,59,11,,,6,0, , 
1,DE,DETP_SH53090,Mölln,,,129,18,,,12,1, , 
2,DE,DETP_SH53096,Nusse-Ritzerau,,,,,,,,, , 
1,DE,DETP_SH53100,Ratzeburg,,,77,11,,,6,0, , 
2,DE,DETP_SH53107,Salem,,,,,,,,, , 
1,DE,DETP_SH53108,Sandesneben,,,10,1,,,1,0, , 
2,DE,DETP_SH53112,Schönberg,,,,,,,,, , 
1,DE,DETP_SH53116,Schwarzenbek,,,79,11,,,8,0, , 
2,DE,DETP_SH54014,Bordelum,,,,,,,,, , 
1,DE,DETP_SH54019,Bredstedt,,,87,8,,,3,0, , 
2,DE,DETP_SH54022,Dagebüll,,,,,,,,, , 
1,DE,DETP_SH54023,Friedrichstadt,,,30,4,,,3,0, , 
2,DE,DETP_SH54042,Hattstedt,,,,,,,,, , 
1,DE,DETP_SH54061,Kampen,,,12,2,,,0,0, , 
2,DE,DETP_SH54073,Ladelund,,,,,,,,, , 
1,DE,DETP_SH54075,Langenhorn,,,26,4,,,1,1, , 
1,DE,DETP_SH54076,Leck,,,38,6,,,2,0, , 
1,DE,DETP_SH54085,Nebel,,,14,2,,,2,0, , 
2,DE,DETP_SH54086,Neukirchen,,,,,,,,, , 
1,DE,DETP_SH54088,Niebüll,,,133,22,,,5,0, , 
2,DE,DETP_SH54091,"Nordstrand, Kurzentrum",,,,,,,,, , 
2,DE,DETP_SH54095,Oldenswort,,,,,,,,, , 
2,DE,DETP_SH54099,Ostenfeld,,,,,,,,, , 
2,DE,DETP_SH54103,Pellworm,,,,,,,,, , 
1,DE,DETP_SH54109a,Risum-Lindholm Nord,,,9,2,,,0,1, , 
2,DE,DETP_SH54109b,Risum-Lindholm Süd,,,,,,,,, , 
1,DE,DETP_SH54113,St. Peter-Ording,,,69,10,,,7,0, , 
2,DE,DETP_SH54119,Schwabstedt,,,,,,,,, , 
1,DE,DETP_SH54131,Süderlügum,,,9,1,,,1,0, , 
1,DE,DETP_SH54132,Husum,,,204,36,,,6,1, , 
1,DE,DETP_SH54138,Tönning,,,36,6,,,2,0, , 
1,DE,DETP_SH54143,Utersum,,,11,1,,,1,0, , 
